"","X1","X2","city1","city2","lon1","lat1","lon2","lat2","Route","Haversine"
"226","SVO","INN","Moskov","Innsbruck",-75.4116797,38.3937131,11.4041024,47.2692124,"SVO-INN",6783687.64553009
"227","LED","INN","Saint Petersburg","Innsbruck",-82.6267345,27.7518284,11.4041024,47.2692124,"LED-INN",8076541.94905644
"228","DKR","INN","Dakar","Innsbruck",-17.3660286,14.7645042,11.4041024,47.2692124,"DKR-INN",4489306.99201712
"229","ICN","INN","Seoul","Innsbruck",126.9779692,37.566535,11.4041024,47.2692124,"ICN-INN",8632322.88231187
"230","BEG","INN","Belgrade","Innsbruck",20.4489216,44.786568,11.4041024,47.2692124,"BEG-INN",751155.470745556
"231","SIN","INN","Singapore","Innsbruck",103.819836,1.352083,11.4041024,47.2692124,"SIN-INN",10090577.2944444
"232","BTS","INN","Bratislava","Innsbruck",17.1077477,48.1485965,11.4041024,47.2692124,"BTS-INN",438199.202632608
"233","KSC","INN","Kosice","Innsbruck",21.2610746,48.7163857,11.4041024,47.2692124,"KSC-INN",751206.570456288
"234","LJU","INN","Ljubljana","Innsbruck",14.5057515,46.0569465,11.4041024,47.2692124,"LJU-INN",272659.959121084
"235","MAR","INN","Maribor","Innsbruck",15.6458812,46.5546503,11.4041024,47.2692124,"MAR-INN",332181.048898334
"236","JNB","INN","Johannesburg","Innsbruck",28.0473051,-26.2041028,11.4041024,47.2692124,"JNB-INN",8348053.35383733
"237","MAD","INN","Madrid","Innsbruck",-3.7037902,40.4167754,11.4041024,47.2692124,"MAD-INN",1429160.50463285
"238","BCN","INN","Barcelona","Innsbruck",2.1734035,41.3850639,11.4041024,47.2692124,"BCN-INN",983351.65650128
"239","VLC","INN","Valencia","Innsbruck",-81.4634245,28.5229956,11.4041024,47.2692124,"VLC-INN",7934943.17613923
"240","SDR","INN","Santander","Innsbruck",-3.8099803,43.4623057,11.4041024,47.2692124,"SDR-INN",1260601.88580198
"241","ARN","INN","Stockholm","Innsbruck",18.0685808,59.3293235,11.4041024,47.2692124,"ARN-INN",1412146.44919426
"242","GOT","INN","Goteborg","Innsbruck",11.97456,57.70887,11.4041024,47.2692124,"GOT-INN",1162769.62425553
"243","OSD","INN","Ostersund","Innsbruck",14.6360681,63.1766832,11.4041024,47.2692124,"OSD-INN",1782109.45530847
"244","KSD","INN","Karlstad","Innsbruck",13.5114977,59.4021806,11.4041024,47.2692124,"KSD-INN",1357706.49537876
"245","ZRH","INN","Zurich","Innsbruck",8.541694,47.3768866,11.4041024,47.2692124,"ZRH-INN",216315.878154516
"246","BKK","INN","Bang Phli","Innsbruck",100.7323332,13.6117233,11.4041024,47.2692124,"BKK-INN",8860494.98968287
"247","IST","INN","Istanbul","Innsbruck",28.9783589,41.0082376,11.4041024,47.2692124,"IST-INN",1562668.437003
"248","DXB","INN","Dubai","Innsbruck",55.2707828,25.2048493,11.4041024,47.2692124,"DXB-INN",4556971.0431647
"249","KBP","INN","Kiev","Innsbruck",30.5234,50.4501,11.4041024,47.2692124,"KBP-INN",1439884.78814723
"250","LHR","INN","London","Innsbruck",-0.1277583,51.5073509,11.4041024,47.2692124,"LHR-INN",958046.919278464
"251","EDI","INN","Edinburgh","Innsbruck",-3.188267,55.953252,11.4041024,47.2692124,"EDI-INN",1391924.22909823
"252","MAN","INN","Manchester","Innsbruck",-2.2426305,53.4807593,11.4041024,47.2692124,"MAN-INN",1187107.09969774
"253","DSA","INN","Doncaster Sheffield","Innsbruck",-1.0109145,53.4807451,11.4041024,47.2692124,"DSA-INN",1117633.82693291
"254","LAX","INN","Los Angelels","Innsbruck",-118.2436849,34.0522342,11.4041024,47.2692124,"LAX-INN",9683181.93884173
"255","JFK","INN","New York","Innsbruck",-74.0059413,40.7127837,11.4041024,47.2692124,"JFK-INN",6528753.80607486
"256","DEN","INN","Denver","Innsbruck",-104.990251,39.7392358,11.4041024,47.2692124,"DEN-INN",8488431.97146978
"257","DEW","INN","Dallas","Innsbruck",-96.7969879,32.7766642,11.4041024,47.2692124,"DEW-INN",8607543.09983654
"258","TAS","INN","Tashkent","Innsbruck",69.2400734,41.2994958,11.4041024,47.2692124,"TAS-INN",4549815.29492855
"259","TIA","BRU","Tirana","Brussels",19.8186982,41.3275459,4.3517211,50.8503463,"TIA-BRU",1590992.08916311
"260","ALG","BRU","Algiers","Brussels",3.0587561,36.753768,4.3517211,50.8503463,"ALG-BRU",1572593.1745801
"261","LAD","BRU","Luanda","Brussels",13.2894368,-8.8399876,4.3517211,50.8503463,"LAD-BRU",6700518.7517528
"262","AEP","BRU","Buenos Aires","Brussels",-58.3815591,-34.6036844,4.3517211,50.8503463,"AEP-BRU",11318206.5950033
"263","SYD","BRU","Sydney","Brussels",151.2092955,-33.8688197,4.3517211,50.8503463,"SYD-BRU",16763445.5732274
"264","MEL","BRU","Melbourne","Brussels",144.9630576,-37.8136276,4.3517211,50.8503463,"MEL-BRU",16633543.9682258
"265","VIE","BRU","Wien","Brussels",16.3738189,48.2081743,4.3517211,50.8503463,"VIE-BRU",915829.732759338
"266","INN","BRU","Innsbruck","Brussels",11.4041024,47.2692124,4.3517211,50.8503463,"INN-BRU",650339.844285277
"267","KLU","BRU","Klagenfurt","Brussels",14.3122246,46.6364598,4.3517211,50.8503463,"KLU-BRU",867595.410947369
"268","BGI","BRU","Barbados","Brussels",-59.543198,13.193887,4.3517211,50.8503463,"BGI-BRU",7059665.33101726
"269","CRL","BRU","Brussels","Brussels",4.3517211,50.8503463,4.3517211,50.8503463,"CRL-BRU",0
"270","LGG","BRU","Liege","Brussels",5.5796662,50.6325574,4.3517211,50.8503463,"LGG-BRU",89834.9535140244
"271","GRU","BRU","São Paulo","Brussels",-46.6333094,-23.5505199,4.3517211,50.8503463,"GRU-BRU",9671053.17239274
"272","SOF","BRU","Sofia","Brussels",23.3218675,42.6977082,4.3517211,50.8503463,"SOF-BRU",1699911.77150304
"273","VAR","BRU","Varna","Brussels",27.9147333,43.2140504,4.3517211,50.8503463,"VAR-BRU",1968147.99569872
"274","YYZ","BRU","Toronto","Brussels",-79.3831843,43.653226,4.3517211,50.8503463,"YYZ-BRU",6031837.67017136
"275","YVR","BRU","Vancouver","Brussels",-123.1207375,49.2827291,4.3517211,50.8503463,"YVR-BRU",7824902.2135568
"276","SCL","BRU","Santiago","Brussels",-70.6692655,-33.4488897,4.3517211,50.8503463,"SCL-BRU",11904004.2710262
"277","PEK","BRU","Bejing","Brussels",116.407395,39.904211,4.3517211,50.8503463,"PEK-BRU",7970654.10941604
"278","PVG","BRU","Shanghai","Brussels",121.473701,31.230416,4.3517211,50.8503463,"PVG-BRU",9019894.30070043
"279","HKG","BRU","Hong Kong","Brussels",114.109497,22.396428,4.3517211,50.8503463,"HKG-BRU",9391729.99666221
"280","BOG","BRU","Bogota","Brussels",-74.072092,4.7109886,4.3517211,50.8503463,"BOG-BRU",8799777.70327603
"281","ZAG","BRU","Zagreb","Brussels",15.981919,45.8150108,4.3517211,50.8503463,"ZAG-BRU",1025327.92198006
"282","OSI","BRU","Osijek","Brussels",18.6955144,45.5549624,4.3517211,50.8503463,"OSI-BRU",1213647.54902653
"283","LCA","BRU","Larnaca","Brussels",33.6231723,34.9002535,4.3517211,50.8503463,"LCA-BRU",2943516.44390114
"284","PRG","BRU","Prague","Brussels",14.4378005,50.0755381,4.3517211,50.8503463,"PRG-BRU",719345.045614158
"285","BRQ","BRU","Brno","Brussels",16.6068371,49.1950602,4.3517211,50.8503463,"BRQ-BRU",894538.891541385
"286","CPH","BRU","Copenhagen","Brussels",12.5683371,55.6760968,4.3517211,50.8503463,"CPH-BRU",765795.776988063
"287","KRP","BRU","Karup","Brussels",9.1676629,56.307765,4.3517211,50.8503463,"KRP-BRU",685456.62699358
"288","FIH","BRU","Kinshasa","Brussels",15.2662931,-4.4419311,4.3517211,50.8503463,"FIH-BRU",6243034.42871246
"289","HRG","BRU","Hurghada","Brussels",33.8116067,27.2578957,4.3517211,50.8503463,"HRG-BRU",3612467.95513537
"290","TLL","BRU","Tallin","Brussels",24.7535746,59.4369608,4.3517211,50.8503463,"TLL-BRU",1601203.43963138
"291","URE","BRU","Kuressaare","Brussels",22.4850408,58.2529231,4.3517211,50.8503463,"URE-BRU",1424387.63871794
"292","ADD","BRU","Addis Ababa","Brussels",38.7577605,8.9806034,4.3517211,50.8503463,"ADD-BRU",5625864.95714399
"293","HEL","BRU","Helsinki","Brussels",24.938379,60.1698557,4.3517211,50.8503463,"HEL-BRU",1649466.1444711
"294","OUL","BRU","Oulu","Brussels",25.4650773,65.0120888,4.3517211,50.8503463,"OUL-BRU",1990315.28235109
"295","KUO","BRU","Kuopio","Brussels",27.6781725,62.89797,4.3517211,50.8503463,"KUO-BRU",1932164.69758191
"296","CDG","BRU","Paris","Brussels",2.3522219,48.856614,4.3517211,50.8503463,"CDG-BRU",264274.069390796
"297","LYS","BRU","Lyon","Brussels",4.835659,45.764043,4.3517211,50.8503463,"LYS-BRU",567333.8109236
"298","TLS","BRU","Toulouse","Brussels",1.444209,43.604652,4.3517211,50.8503463,"TLS-BRU",835821.058698778
"299","RNS","BRU","Rennes","Brussels",-1.6777926,48.117266,4.3517211,50.8503463,"RNS-BRU",531435.537399722
"300","TBS","BRU","Tbilisi","Brussels",44.827096,41.7151377,4.3517211,50.8503463,"LLC-BRU",3229410.54619302
"301","FRA","BRU","Frankfurt","Brussels",8.6821267,50.1109221,4.3517211,50.8503463,"FRA-BRU",317551.232813705
"302","MUC","BRU","Munich","Brussels",11.5819806,48.1351253,4.3517211,50.8503463,"MUC-BRU",603494.821810188
"303","TXL","BRU","Berlin","Brussels",13.404954,52.5200066,4.3517211,50.8503463,"TXL-BRU",651370.809067109
"304","KEL","BRU","Kiel","Brussels",10.1227652,54.3232927,4.3517211,50.8503463,"KEL-BRU",549037.675875197
"305","ATH","BRU","Athens","Brussels",23.7275388,37.9838096,4.3517211,50.8503463,"ATH-BRU",2091650.35205054
"306","SKG","BRU","Thessaloniki","Brussels",22.9444191,40.6400629,4.3517211,50.8503463,"SKG-BRU",1829107.5010775
"307","GPA","BRU","Araxos","Brussels",21.425733,38.151082,4.3517211,50.8503463,"GPA-BRU",1949393.16537376
"308","BUD","BRU","Budapest","Brussels",19.040235,47.497912,4.3517211,50.8503463,"BUD-BRU",1129939.34074207
"309","DEB","BRU","Debrecen","Brussels",21.6273123,47.5316049,4.3517211,50.8503463,"DEB-BRU",1306529.49136929
"310","KEF","BRU","Reykjavik","Brussels",-21.8174393,64.1265206,4.3517211,50.8503463,"KEF-BRU",2124554.19443433
"311","DEL","BRU","Delhi","Brussels",77.1024902,28.7040592,4.3517211,50.8503463,"DEL-BRU",6405646.25538899
"312","BOM","BRU","Mumbai","Brussels",72.8776559,19.0759837,4.3517211,50.8503463,"BOM-BRU",6884382.46377133
"313","CGK","BRU","Jakarta","Brussels",106.822745,-6.1744651,4.3517211,50.8503463,"CGK-BRU",11426691.8029209
"314","DUB","BRU","Dublin","Brussels",-6.2603097,53.3498053,4.3517211,50.8503463,"DUB-BRU",776259.509448545
"315","KIR","BRU","Kerry","Brussels",-9.5259857,52.1678937,4.3517211,50.8503463,"KIR-BRU",971080.866515663
"316","TLV","BRU","Tel Aviv","Brussels",34.7817676,32.0852999,4.3517211,50.8503463,"TLV-BRU",3247414.80505328
"317","FCO","BRU","Roma","Brussels",12.4963655,41.9027835,4.3517211,50.8503463,"FCO-BRU",1174560.41271716
"318","MXP","BRU","Milan","Brussels",9.1859243,45.4654219,4.3517211,50.8503463,"MXP-BRU",698364.724309098
"319","NAP","BRU","Naples","Brussels",-81.7948103,26.1420358,4.3517211,50.8503463,"NAP-BRU",7534146.05307649
"320","REG","BRU","Reggio Calabria","Brussels",15.6472914,38.1113006,4.3517211,50.8503463,"REG-BRU",1673817.60704734
"321","HND","BRU","Tokyo","Brussels",139.6917064,35.6894875,4.3517211,50.8503463,"HND-BRU",9458745.13306204
"322","FUK","BRU","Fukuoka","Brussels",130.4017155,33.5903547,4.3517211,50.8503463,"FUK-BRU",9254446.85718965
"323","AMM","BRU","Amman","Brussels",35.9283716,31.9453666,4.3517211,50.8503463,"AMM-BRU",3330497.61779508
"324","ALA","BRU","Almaty","Brussels",76.8512485,43.2220146,4.3517211,50.8503463,"ALA-BRU",5340752.24465547
"325","NBO","BRU","Nairobi","Brussels",36.8219462,-1.2920659,4.3517211,50.8503463,"NBO-BRU",6567927.01594101
"326","RIX","BRU","Riga","Brussels",24.1051864,56.9496487,4.3517211,50.8503463,"RIX-BRU",1455416.69313226
"327","LPX","BRU","Liepaja","Brussels",21.010806,56.5046678,4.3517211,50.8503463,"LPX-BRU",1261302.66810459
"328","VNO","BRU","Vilnius","Brussels",25.2796514,54.6871555,4.3517211,50.8503463,"VNO-BRU",1466494.44988626
"329","KLJ","BRU","Klaipeda","Brussels",21.1442794,55.7032948,4.3517211,50.8503463,"KLJ-BRU",1237230.36350105
"330","LUX","BRU","Luxembourg","Brussels",6.129583,49.815273,4.3517211,50.8503463,"LUX-BRU",170977.068286764
"331","MLA","BRU","La Valletta","Brussels",14.5145528,35.8989085,4.3517211,50.8503463,"MLA-BRU",1852404.60244886
"332","MEX","BRU","Mexico City","Brussels",-99.133208,19.4326077,4.3517211,50.8503463,"MEX-BRU",9256860.41159165
"333","ULN","BRU","Ulaanbaatar","Brussels",106.9057439,47.8863988,4.3517211,50.8503463,"ULN-BRU",6801843.79484534
"334","CMN","BRU","Casablanca","Brussels",-7.5898434,33.5731104,4.3517211,50.8503463,"CMN-BRU",2154358.80455219
"335","MPM","BRU","Maputo","Brussels",32.6051351,-25.891968,4.3517211,50.8503463,"MPM-BRU",8983093.16453459
"336","AMS","BRU","Amsterdam","Brussels",4.8951679,52.3702157,4.3517211,50.8503463,"AMS-BRU",173310.524659641
"337","RTM","BRU","Rotterdam","Brussels",4.4777325,51.9244201,4.3517211,50.8503463,"RTM-BRU",119885.322345626
"338","GRQ","BRU","Groningen","Brussels",6.5665018,53.2193835,4.3517211,50.8503463,"GRQ-BRU",304189.807038626
"339","LOS","BRU","Lagos","Brussels",3.3792057,6.5243793,4.3517211,50.8503463,"LOS-BRU",4935168.79078325
"340","OSL","BRU"," Oslo","Brussels",10.7522454,59.9138688,4.3517211,50.8503463,"OSL-BRU",1085911.37956998
"341","AKL","BRU","Auckland","Brussels",174.7633315,-36.8484597,4.3517211,50.8503463,"AKL-BRU",18302518.1472932
"342","KHI","BRU","Karachi","Brussels",67.0099388,24.8614622,4.3517211,50.8503463,"KHI-BRU",6000538.05619306
"343","LIM","BRU","Lima","Brussels",-77.0427934,-12.046374,4.3517211,50.8503463,"LIM-BRU",10462142.9836449
"344","MNL","BRU","Manila","Brussels",120.9842195,14.5995124,4.3517211,50.8503463,"MNL-BRU",10519317.8388575
"345","WAW","BRU","Warsaw","Brussels",21.0122287,52.2296756,4.3517211,50.8503463,"WAW-BRU",1161065.19858922
"346","KRK","BRU","Krakow","Brussels",19.9449799,50.0646501,4.3517211,50.8503463,"KRK-BRU",1106501.47170133
"347","WRO","BRU","Wroclaw","Brussels",17.0385376,51.1078852,4.3517211,50.8503463,"WRO-BRU",888543.149144689
"348","BZG","BRU","Bydgoszcz","Brussels",18.0084378,53.1234804,4.3517211,50.8503463,"BZG-BRU",968151.024718133
"349","LIS","BRU","Lisboa","Brussels",-9.1393366,38.7222524,4.3517211,50.8503463,"LIS-BRU",1714485.22078502
"350","OPO","BRU","Porto","Brussels",-8.6291053,41.1579438,4.3517211,50.8503463,"OPO-BRU",1469425.62760783
"351","PXO","BRU","Madeira","Brussels",-16.9594723,32.7607074,4.3517211,50.8503463,"PXO-BRU",2660324.06395156
"352","OTP","BRU","Bucuresti","Brussels",26.1025384,44.4267674,4.3517211,50.8503463,"OTP-BRU",1772764.35877841
"353","CLJ","BRU","Cluj","Brussels",23.6236353,46.7712101,4.3517211,50.8503463,"CLJ-BRU",1478985.62110891
"354","TSR","BRU","Timisoara","Brussels",21.2086793,45.7488716,4.3517211,50.8503463,"TSR-BRU",1367336.5397294
"355","SVO","BRU","Moskov","Brussels",-75.4116797,38.3937131,4.3517211,50.8503463,"SVO-BRU",6153710.83915099
"356","LED","BRU","Saint Petersburg","Brussels",-82.6267345,27.7518284,4.3517211,50.8503463,"LED-BRU",7459612.27710553
"357","DKR","BRU","Dakar","Brussels",-17.3660286,14.7645042,4.3517211,50.8503463,"DKR-BRU",4465105.70711163
"358","ICN","BRU","Seoul","Brussels",126.9779692,37.566535,4.3517211,50.8503463,"ICN-BRU",8714961.70121589
"359","BEG","BRU","Belgrade","Brussels",20.4489216,44.786568,4.3517211,50.8503463,"BEG-BRU",1375475.11245417
"360","SIN","BRU","Singapore","Brussels",103.819836,1.352083,4.3517211,50.8503463,"SIN-BRU",10564932.4174758
"361","BTS","BRU","Bratislava","Brussels",17.1077477,48.1485965,4.3517211,50.8503463,"BTS-BRU",968561.21766197
"362","KSC","BRU","Kosice","Brussels",21.2610746,48.7163857,4.3517211,50.8503463,"KSC-BRU",1235496.02287996
"363","LJU","BRU","Ljubljana","Brussels",14.5057515,46.0569465,4.3517211,50.8503463,"LJU-BRU",918874.648066646
"364","MAR","BRU","Maribor","Brussels",15.6458812,46.5546503,4.3517211,50.8503463,"MAR-BRU",956202.966507911
"365","JNB","BRU","Johannesburg","Brussels",28.0473051,-26.2041028,4.3517211,50.8503463,"JNB-BRU",8888584.21223457
"366","MAD","BRU","Madrid","Brussels",-3.7037902,40.4167754,4.3517211,50.8503463,"MAD-BRU",1318078.58809911
"367","BCN","BRU","Barcelona","Brussels",2.1734035,41.3850639,4.3517211,50.8503463,"BCN-BRU",1066864.6283087
"368","VLC","BRU","Valencia","Brussels",-81.4634245,28.5229956,4.3517211,50.8503463,"VLC-BRU",7318757.0417366
"369","SDR","BRU","Santander","Brussels",-3.8099803,43.4623057,4.3517211,50.8503463,"SDR-BRU",1027313.54273905
"370","ARN","BRU","Stockholm","Brussels",18.0685808,59.3293235,4.3517211,50.8503463,"ARN-BRU",1281447.01254106
"371","GOT","BRU","Goteborg","Brussels",11.97456,57.70887,4.3517211,50.8503463,"GOT-BRU",908912.528824973
"372","OSD","BRU","Ostersund","Brussels",14.6360681,63.1766832,4.3517211,50.8503463,"OSD-BRU",1502798.3020606
"373","KSD","BRU","Karlstad","Brussels",13.5114977,59.4021806,4.3517211,50.8503463,"KSD-BRU",1114073.65229793
"374","ZRH","BRU","Zurich","Brussels",8.541694,47.3768866,4.3517211,50.8503463,"ZRH-BRU",492496.609490352
"375","BKK","BRU","Bang Phli","Brussels",100.7323332,13.6117233,4.3517211,50.8503463,"BKK-BRU",9288045.63311934
"376","IST","BRU","Istanbul","Brussels",28.9783589,41.0082376,4.3517211,50.8503463,"IST-BRU",2183940.09457308
"377","DXB","BRU","Dubai","Brussels",55.2707828,25.2048493,4.3517211,50.8503463,"DXB-BRU",5158615.14512009
"378","KBP","BRU","Kiev","Brussels",30.5234,50.4501,4.3517211,50.8503463,"KBP-BRU",1838111.84459437
"379","LHR","BRU","London","Brussels",-0.1277583,51.5073509,4.3517211,50.8503463,"LHR-BRU",320986.848373305
"380","EDI","BRU","Edinburgh","Brussels",-3.188267,55.953252,4.3517211,50.8503463,"EDI-BRU",756177.175780573
"381","MAN","BRU","Manchester","Brussels",-2.2426305,53.4807593,4.3517211,50.8503463,"MAN-BRU",536780.533454409
"382","DSA","BRU","Doncaster Sheffield","Brussels",-1.0109145,53.4807451,4.3517211,50.8503463,"DSA-BRU",468633.997506158
"383","LAX","BRU","Los Angelels","Brussels",-118.2436849,34.0522342,4.3517211,50.8503463,"LAX-BRU",9042601.29306671
"384","JFK","BRU","New York","Brussels",-74.0059413,40.7127837,4.3517211,50.8503463,"JFK-BRU",5895209.05342122
"385","DEN","BRU","Denver","Brussels",-104.990251,39.7392358,4.3517211,50.8503463,"DEN-BRU",7840098.01546987
"386","DEW","BRU","Dallas","Brussels",-96.7969879,32.7766642,4.3517211,50.8503463,"DEW-BRU",7960115.81889329
"387","TAS","BRU","Tashkent","Brussels",69.2400734,41.2994958,4.3517211,50.8503463,"TAS-BRU",4954936.77589045
"388","TIA","CRL","Tirana","Brussels",19.8186982,41.3275459,4.3517211,50.8503463,"TIA-CRL",1590992.08916311
"389","ALG","CRL","Algiers","Brussels",3.0587561,36.753768,4.3517211,50.8503463,"ALG-CRL",1572593.1745801
"390","LAD","CRL","Luanda","Brussels",13.2894368,-8.8399876,4.3517211,50.8503463,"LAD-CRL",6700518.7517528
"391","AEP","CRL","Buenos Aires","Brussels",-58.3815591,-34.6036844,4.3517211,50.8503463,"AEP-CRL",11318206.5950033
"392","SYD","CRL","Sydney","Brussels",151.2092955,-33.8688197,4.3517211,50.8503463,"SYD-CRL",16763445.5732274
"393","MEL","CRL","Melbourne","Brussels",144.9630576,-37.8136276,4.3517211,50.8503463,"MEL-CRL",16633543.9682258
"394","VIE","CRL","Wien","Brussels",16.3738189,48.2081743,4.3517211,50.8503463,"VIE-CRL",915829.732759338
"395","INN","CRL","Innsbruck","Brussels",11.4041024,47.2692124,4.3517211,50.8503463,"INN-CRL",650339.844285277
"396","KLU","CRL","Klagenfurt","Brussels",14.3122246,46.6364598,4.3517211,50.8503463,"KLU-CRL",867595.410947369
"397","BGI","CRL","Barbados","Brussels",-59.543198,13.193887,4.3517211,50.8503463,"BGI-CRL",7059665.33101726
"398","BRU","CRL","Brussels","Brussels",4.3517211,50.8503463,4.3517211,50.8503463,"BRU-CRL",0
"399","LGG","CRL","Liege","Brussels",5.5796662,50.6325574,4.3517211,50.8503463,"LGG-CRL",89834.9535140244
"400","GRU","CRL","São Paulo","Brussels",-46.6333094,-23.5505199,4.3517211,50.8503463,"GRU-CRL",9671053.17239274
"401","SOF","CRL","Sofia","Brussels",23.3218675,42.6977082,4.3517211,50.8503463,"SOF-CRL",1699911.77150304
"402","VAR","CRL","Varna","Brussels",27.9147333,43.2140504,4.3517211,50.8503463,"VAR-CRL",1968147.99569872
"403","YYZ","CRL","Toronto","Brussels",-79.3831843,43.653226,4.3517211,50.8503463,"YYZ-CRL",6031837.67017136
"404","YVR","CRL","Vancouver","Brussels",-123.1207375,49.2827291,4.3517211,50.8503463,"YVR-CRL",7824902.2135568
"405","SCL","CRL","Santiago","Brussels",-70.6692655,-33.4488897,4.3517211,50.8503463,"SCL-CRL",11904004.2710262
"406","PEK","CRL","Bejing","Brussels",116.407395,39.904211,4.3517211,50.8503463,"PEK-CRL",7970654.10941604
"407","PVG","CRL","Shanghai","Brussels",121.473701,31.230416,4.3517211,50.8503463,"PVG-CRL",9019894.30070043
"408","HKG","CRL","Hong Kong","Brussels",114.109497,22.396428,4.3517211,50.8503463,"HKG-CRL",9391729.99666221
"409","BOG","CRL","Bogota","Brussels",-74.072092,4.7109886,4.3517211,50.8503463,"BOG-CRL",8799777.70327603
"410","ZAG","CRL","Zagreb","Brussels",15.981919,45.8150108,4.3517211,50.8503463,"ZAG-CRL",1025327.92198006
"411","OSI","CRL","Osijek","Brussels",18.6955144,45.5549624,4.3517211,50.8503463,"OSI-CRL",1213647.54902653
"412","LCA","CRL","Larnaca","Brussels",33.6231723,34.9002535,4.3517211,50.8503463,"LCA-CRL",2943516.44390114
"413","PRG","CRL","Prague","Brussels",14.4378005,50.0755381,4.3517211,50.8503463,"PRG-CRL",719345.045614158
"414","BRQ","CRL","Brno","Brussels",16.6068371,49.1950602,4.3517211,50.8503463,"BRQ-CRL",894538.891541385
"415","CPH","CRL","Copenhagen","Brussels",12.5683371,55.6760968,4.3517211,50.8503463,"CPH-CRL",765795.776988063
